filename,note,string,fret,take,f0_ideal,h1_freq,h2_freq,h3_freq,h4_freq,h5_freq,h1_amp,h2_amp,h3_amp,h4_amp,h5_amp,h2_h1,h3_h1,h4_h1,h5_h1,log_h3_h2,harmonic_centroid,spectral_centroid,rolloff_85,mean_relative_harmonic_deviation,pitch_error_hz,pitch_error_cents,tuning_ok
E4_S1_F0_05.wav,E4,1,0,5,329.6275569128699,330,658,988,1318,1648,1,0.28468391425950595,0.15624612230998863,0.014043003881541078,0.018152871662845627,0.28468391425950595,0.15624612230998863,0.014043003881541078,0.018152871662845627,-0.599944133,488.83655505585534,566.4244117457424,332,0.001944444,0.3724430871300797,1.9550008653876136,TRUE
E4_S1_F0_06.wav,E4,1,0,6,329.6275569128699,330,658,988,1318,1648,1,0.35967802790522174,0.20223870567888555,0.003931316,0.049219174,0.35967802790522174,0.20223870567888555,0.003931316,0.049219174,-0.575758389,528.0118654763743,619.8769620965455,332,0.001944444,0.3724430871300797,1.9550008653876136,TRUE
E4_S1_F0_07.wav,E4,1,0,7,329.6275569128699,330,658,988,1318,1648,1,0.6025504450376796,0.32277878149812667,0.021403612,0.09607414,0.6025504450376796,0.32277878149812667,0.021403612,0.09607414,-0.624202748,603.0544175572319,693.4016714,658,0.001944444,0.3724430871300797,1.9550008653876136,TRUE
E4_S1_F0_08.wav,E4,1,0,8,329.6275569128699,330,658,988,1318,1648,1,0.2492604059012085,0.21141609570225972,0.018376088,0.040181908,0.2492604059012085,0.21141609570225972,0.018376088,0.040181908,-0.16466923,522.1918797564992,612.5222216841903,332,0.001944444,0.3724430871300797,1.9550008653876136,TRUE
E4_S1_F0_09.wav,E4,1,0,9,329.6275569128699,330,658,990,1318,1648,1,0.4492015349671167,0.1681181522176432,0.03806561,0.042609549,0.4492015349671167,0.1681181522176432,0.03806561,0.042609549,-0.982800899,537.3412017525841,648.3627125759997,658,0.001439394,0.3724430871300797,1.9550008653876136,TRUE
E4_S1_F0_10.wav,E4,1,0,10,329.6275569128699,330,658,990,1318,1648,1,0.4291062594062381,0.14606247105703052,0.017635012,0.033288067,0.4291062594062381,0.14606247105703052,0.017635012,0.033288067,-1.077665649,513.5352387077627,621.2948194,658,0.001439394,0.3724430871300797,1.9550008653876136,TRUE
E4_S2_F5_01.wav,E4,2,5,1,329.6275569128699,330,658,990,1320,1652,1,0.25599213659699893,0.077254422,0.05238239,0.012090773644194438,0.25599213659699893,0.077254422,0.05238239,0.012090773644194438,-1.198033527,475.09053949311766,633.7896427439309,332,0.001060606,0.3724430871300797,1.9550008653876136,TRUE
E4_S2_F5_02.wav,E4,2,5,2,329.6275569128699,330,658,990,1320,1650,1,0.25608924888487583,0.055359912984692373,0.033652340062028836,0.027855032397470135,0.25608924888487583,0.055359912984692373,0.033652340062028836,0.027855032397470135,-1.531656114,468.8385363003183,597.7676429448322,332,0.000757576,0.3724430871300797,1.9550008653876136,TRUE
E4_S2_F5_03.wav,E4,2,5,3,329.6275569128699,330,658,990,1318,1650,1,0.4628638924230086,0.062525934,0.053812677,0.031208294,0.4628638924230086,0.062525934,0.053812677,0.031208294,-2.001837791,508.4938024300181,631.0090414688524,658,0.001136364,0.3724430871300797,1.9550008653876136,TRUE
E4_S2_F5_04.wav,E4,2,5,4,329.6275569128699,330,658,988,1316,1648,1,0.4827611499801954,0.082278084,0.021732672,0.018220797421565852,0.4827611499801954,0.082278084,0.021732672,0.018220797421565852,-1.769407162,490.7035728223749,541.7386507279525,656,0.002323232,0.3724430871300797,1.9550008653876136,TRUE
E4_S2_F5_05.wav,E4,2,5,5,329.6275569128699,330.0137505729405,658.0274178090754,988.0411683820159,1316.0548356181507,1648.068669527897,1,0.5385345703428722,0.11989537100538886,0.1707483053089714,0.038128165,0.5385345703428722,0.11989537100538886,0.1707483053089714,0.038128165,-1.502225754,583.9415459795757,677.4918473668781,658.0274178090754,0.002323232,0.3861936600706031,2.027137120281015,TRUE
E4_S2_F5_06.wav,E4,2,5,6,329.6275569128699,330,658,986,1316,1646,1,0.4749656398855923,0.2296438718105331,0.089538184,0.021924527053343888,0.4749656398855923,0.2296438718105331,0.089538184,0.021924527053343888,-0.72671049,563.2354582782433,653.8604397130898,656,0.003131313,0.3724430871300797,1.9550008653876136,TRUE
E4_S2_F5_07.wav,E4,2,5,7,329.6275569128699,330,658,986,1316,1646,1,0.3941667192460305,0.15841694693106212,0.083417932,0.058528193,0.3941667192460305,0.15841694693106212,0.083417932,0.058528193,-0.911539728,561.6166918014803,673.5174688953934,332,0.003131313,0.3724430871300797,1.9550008653876136,TRUE
E4_S2_F5_08.wav,E4,2,5,8,329.6275569128699,332,660,992,1322,1656,1,0.8581876591502432,0.11170227148353816,0.082880612,0.047523214,0.8581876591502432,0.11170227148353816,0.082880612,0.047523214,-2.038977964,570.1483978,567.1662022555184,660,0.004241968,2.3724430871300797,12.415661386718076,TRUE
E4_S2_F5_09.wav,E4,2,5,9,329.6275569128699,332,660,992,1324,1656,0.8479683349933957,1,0.15235839297031004,0.15805148490917081,0.067834141,1.1792893186368667,0.17967462543456492,0.18638842794808108,0.079996077,-1.881514122,635.2756572022395,704.6318475313817,662,0.003865462,2.3724430871300797,12.415661386718076,TRUE
E4_S2_F5_10.wav,E4,2,5,10,329.6275569128699,330,662,992,1324,1656,0.8284252377703407,1,0.2084485500287806,0.1275091372512993,0.028092114991972145,1.2071095307181163,0.25162023140411316,0.1539174948296878,0.033910259744838855,-1.568059233,619.1650556778701,636.9219103935382,662,0.002929293,0.3724430871300797,1.9550008653876136,TRUE
